key;name;year;for_pop;for_anwerber;for_EU28;for_EUeast;for_notEU;for_syria;for_afghan;for_iraq;ss_total;ss_anwerber;ss_syria;ss_afghan;ss_iraq;ss_total_accept;ss_anwerber_accept;ss_syria_accept;ss_afghan_accept;ss_iraq_accept;ss_total_denied;ss_anwerber_denied;ss_syria_denied;ss_afghan_denied;ss_iraq_denied;ss_total_duldung;ss_anwerber_duldung;ss_syria_duldung;ss_afghan_duldung;ss_iraq_duldung
08119;Rems-Murr-Kreis  ;2016;68010;43050;37015;14020;31000;2950;900;935;7570;1455;2085;730;670;3535;1000;1500;105;205;765;295;15;30;25;640;250;15;15;20
08121;Heilbronn, Stadt  ;2016;32215;18240;13495;8210;18720;1285;185;810;3435;960;960;145;605;2455;835;810;30;340;190;80;15;5;30;140;55;15;5;30
08125;Heilbronn  ;2016;47705;24390;22295;14830;25410;2105;625;630;4905;1200;1505;475;460;2620;850;1185;50;145;550;245;20;35;25;430;175;20;25;20
08126;Hohenlohekreis  ;2016;11135;4390;6175;4125;4960;890;175;105;1665;125;710;160;100;735;75;495;15;10;105;20;5;5;5;100;20;5;5;5
08127;Schwäbisch Hall  ;2016;20355;6600;10750;8205;9605;1055;535;455;2735;365;685;420;320;1105;185;495;35;120;275;95;5;20;10;250;85;5;20;5
08128;Main-Tauber-Kreis  ;2016;11150;3660;5020;3730;6130;985;290;270;2295;215;785;260;210;1080;120;615;40;70;130;50;0;5;5;110;45;0;5;5
08135;Heidenheim  ;2016;18985;9495;9945;6170;9040;1305;140;320;2320;295;1035;125;265;1235;200;800;0;70;170;65;0;0;15;150;55;0;0;10
08136;Ostalbkreis  ;2016;33475;17415;15295;8755;18180;1345;355;290;3805;680;820;200;165;1605;355;615;50;105;490;195;5;15;10;375;150;5;10;10
082;Regierungsbezirk Karlsruhe ;2016;437935;202590;213255;120540;224680;13740;6225;9190;48345;8655;9640;4220;6260;23520;4790;7365;665;3595;4715;2135;75;230;320;3665;1545;60;165;270
08211;Baden-Baden, Stadt  ;2016;9695;3240;4685;2605;5010;250;30;130;1730;160;190;20;95;1110;120;150;0;70;95;25;0;0;0;85;20;0;0;0
08212;Karlsruhe, Stadt  ;2016;58500;21670;27315;15520;31185;990;445;740;6500;1040;520;205;415;2420;315;310;75;220;515;225;5;20;35;160;25;0;10;20
08215;Karlsruhe  ;2016;56490;27400;28405;17710;28085;2040;920;780;6195;1130;1425;675;570;2385;630;920;65;180;740;330;15;40;30;635;260;15;35;30
08216;Rastatt  ;2016;30060;13865;15095;9805;14960;1380;535;455;4290;895;1195;455;355;2320;550;985;60;165;345;200;5;5;15;320;185;5;5;15
08221;Heidelberg, Stadt  ;2016;32275;9365;12075;4585;20205;1100;805;685;3530;700;315;185;215;1310;250;235;50;115;450;230;10;35;40;190;95;0;5;20
08222;Mannheim, Stadt  ;2016;75890;39775;40170;22840;35720;610;275;690;3185;745;390;190;375;2315;545;355;90;290;365;120;5;15;50;300;90;0;15;45
08225;Neckar-Odenwald-Kreis  ;2016;13595;5680;6315;4470;7275;855;380;385;2090;335;480;280;275;745;200;375;15;25;250;100;10;20;10;210;80;10;15;10
08226;Rhein-Neckar-Kreis  ;2016;67990;31885;29845;15250;38150;2985;1380;1165;8910;1860;2165;1040;850;4100;1160;1710;140;270;950;475;20;35;65;870;430;15;35;60
08231;Pforzheim, Stadt  ;2016;31160;15090;15700;9125;15460;755;190;3160;4555;700;610;135;2360;3500;520;500;15;1945;235;125;5;10;40;200;105;5;5;40
08235;Calw  ;2016;23135;13330;13055;7725;10085;835;420;190;2490;375;725;350;150;1030;160;550;55;60;345;130;5;25;10;320;120;5;25;5
08236;Enzkreis  ;2016;26210;15045;14420;6750;11790;1095;610;645;3015;445;935;505;475;1375;180;735;60;220;280;130;5;15;15;235;100;5;10;15
08237;Freudenstadt  ;2016;12935;6245;6175;4150;6755;840;240;165;1850;270;695;190;125;910;165;545;35;30;150;45;0;5;10;130;30;0;0;10
083;Regierungsbezirk Freiburg ;2016;291545;128860;144055;67715;147495;14925;4840;5740;39980;7555;11280;3870;4245;20635;5080;8765;650;2080;3640;1740;95;160;155;3115;1460;90;145;140
08311;Freiburg im Breisgau, Stadt  ;2016;39705;13560;16640;7470;23065;1615;660;1180;6020;1170;1165;470;880;3085;695;900;125;535;460;255;5;20;20;375;220;5;15;15
08315;Breisgau-Hochschwarzwald  ;2016;26295;9530;11445;5560;14855;1215;715;540;4840;750;1005;565;390;2055;590;815;120;115;435;95;15;40;30;375;70;15;35;30
08316;Emmendingen  ;2016;16110;6190;7625;4080;8485;1300;385;535;3015;575;1060;330;395;1570;400;730;45;120;215;130;5;10;5;195;115;5;5;5
08317;Ortenaukreis  ;2016;46280;16830;22940;11490;23340;2520;980;1495;6850;1560;1625;745;1015;3600;1025;1235;150;630;715;395;25;40;30;585;320;25;35;25
08325;Rottweil  ;2016;14855;7230;7170;4185;7690;990;295;335;2610;455;845;255;290;1365;230;655;35;145;310;175;5;5;10;280;160;5;5;10
08326;Schwarzwald-Baar-Kreis  ;2016;29625;16365;16385;8620;13240;1405;170;190;2785;475;1030;130;145;1695;365;890;5;100;275;80;15;0;15;250;70;10;0;15
08327;Tuttlingen  ;2016;21015;10670;11055;6685;9960;725;365;290;2145;295;550;290;190;950;205;445;40;85;210;75;0;5;10;185;65;0;5;10
08335;Konstanz  ;2016;41270;19435;22400;9945;18870;2240;655;680;5110;960;1700;540;535;2805;690;1370;65;190;415;205;5;25;20;345;165;5;20;20
08336;Lörrach  ;2016;33105;17175;16415;5325;16690;1305;350;285;3920;950;1140;310;240;2085;660;820;45;115;370;220;10;10;5;325;190;10;10;5
08337;Waldshut  ;2016;23285;11880;11985;4360;11300;1605;255;200;2680;365;1160;225;160;1425;220;915;20;35;225;105;5;5;15;190;80;5;5;10
084;Regierungsbezirk Tübingen ;2016;235945;120720;113785;61380;122160;12780;3615;3960;31085;6030;9665;2895;2870;15725;3920;7480;385;1235;2900;1340;40;130;130;2475;1170;40;75;100
08415;Reutlingen  ;2016;43605;25390;23000;9870;20600;2510;670;730;5265;1000;1710;530;395;2795;685;1290;110;160;485;225;15;25;25;365;160;10;10;15
08416;Tübingen  ;2016;29930;15555;13710;4950;16220;1705;370;540;3930;885;1340;290;410;2145;510;1060;40;205;490;235;5;15;35;445;215;5;15;30
08417;Zollernalbkreis  ;2016;22215;13565;12065;6945;10150;515;110;205;1630;475;410;80;160;765;325;230;15;60;205;110;0;5;0;170;100;0;5;0
08421;Ulm, Stadt  ;2016;24860;13640;9665;5255;15195;840;205;685;3050;730;705;170;520;2145;540;615;35;390;195;130;5;5;5;180;120;0;5;5
08425;Alb-Donau-Kreis  ;2016;24220;13005;11850;7600;12370;1215;425;340;3070;590;880;365;270;1315;420;570;40;100;315;120;5;10;15;255;95;0;5;10
08426;Biberach  ;2016;19005;7510;9110;6855;9900;1465;525;415;3425;525;1180;425;340;1475;275;925;35;80;290;160;5;15;15;265;155;5;15;15
08435;Bodenseekreis  ;2016;28260;12635;14020;7255;14235;1575;515;425;3720;600;1390;430;345;1990;410;1105;65;120;300;115;0;20;25;260;110;0;10;25
08436;Ravensburg  ;2016;30435;13270;14165;8820;16270;2235;590;335;4685;725;1550;495;250;2260;495;1285;35;80;415;150;5;25;5;360;145;5;10;5
08437;Sigmaringen  ;2016;13420;6150;6210;3830;7215;715;205;285;2315;505;505;115;180;840;260;390;10;40;205;90;0;5;10;175;75;0;5;0
09;Bayern;2016;1716665;660050;872025;512430;844640;62450;38520;37100;194290;13680;44500;28400;25100;105640;10775;38530;7270;16735;13145;1880;275;2095;1365;8610;740;185;1215;1005
091;Regierungsbezirk Oberbayern ;2016;856450;344665;457765;246500;398690;14385;20650;16530;75750;6740;10000;14245;11275;40145;5450;8355;3810;9370;4240;795;70;820;405;2660;285;45;580;320
09161;Ingolstadt, Stadt  ;2016;24615;12470;11250;6910;13365;305;285;110;2085;505;200;205;65;740;245;190;65;45;335;170;0;5;5;230;125;0;5;5
09162;München, Stadt  ;2016;429330;186755;211370;100130;217960;4245;8175;12030;33440;3630;2470;4455;8290;22900;3075;2000;2040;7440;1750;380;30;295;245;985;75;15;175;200
09163;Rosenheim, Stadt  ;2016;13840;7080;6575;4450;7265;210;225;110;1150;215;160;185;60;530;210;125;35;30;35;5;0;5;5;20;0;0;0;0
09171;Altötting  ;2016;11935;3375;6925;4680;5010;475;540;160;1730;70;405;460;140;820;50;360;125;65;65;0;5;25;10;50;0;5;15;5
09172;Berchtesgadener Land  ;2016;17690;3605;13525;4800;4165;390;480;175;1310;80;300;390;90;435;60;195;40;20;50;5;0;10;5;40;0;0;5;5
09173;Bad Tölz-Wolfratshausen  ;2016;16545;5975;9850;6175;6695;655;785;165;1895;75;560;545;110;885;70;470;90;60;45;0;0;25;5;25;0;0;10;5
09174;Dachau  ;2016;24435;11260;15210;8540;9225;275;420;295;1800;140;205;300;170;775;125;185;85;160;100;5;0;5;5;90;5;0;5;5
09175;Ebersberg  ;2016;18355;6755;11670;7295;6685;275;245;75;1410;135;225;195;55;700;125;195;55;30;45;5;0;5;0;25;0;0;0;0
09176;Eichstätt  ;2016;12280;3765;6665;4865;5610;450;710;170;1915;75;265;640;105;390;55;205;15;30;115;5;0;60;0;85;0;0;55;0
09177;Erding  ;2016;15520;5510;9550;6065;5970;365;490;75;1470;90;235;390;50;505;80;200;60;15;105;5;5;20;10;75;0;5;15;5
09178;Freising  ;2016;31225;11940;17500;11590;13725;430;670;220;2510;175;290;490;150;860;160;260;70;65;150;10;0;10;25;110;0;0;10;15
09179;Fürstenfeldbruck  ;2016;30305;12775;15810;8555;14495;790;665;860;2835;205;595;420;610;1705;145;515;180;525;95;25;0;10;15;55;10;0;5;10
09180;Garmisch-Partenkirchen  ;2016;11595;4075;6720;3370;4870;445;360;70;1215;25;335;275;50;565;5;290;100;30;50;5;0;10;0;30;5;0;5;0
09181;Landsberg am Lech  ;2016;10340;3060;5245;3040;5095;625;360;155;1685;30;470;285;95;965;15;400;90;45;40;15;0;5;5;5;0;0;0;0
09182;Miesbach  ;2016;12550;4060;8005;5020;4545;210;320;45;940;20;130;240;25;305;15;100;40;10;25;5;0;0;0;15;0;0;0;0
09183;Mühldorf am Inn  ;2016;13040;4105;7385;5740;5655;365;515;120;1570;55;290;440;95;645;50;265;85;45;65;5;0;5;5;40;0;0;0;0
09184;München  ;2016;62020;23360;36645;19115;25375;935;1405;680;4730;250;685;1145;470;1885;205;585;180;385;330;25;5;105;10;270;15;5;95;10
09185;Neuburg-Schrobenhausen  ;2016;9515;3170;5185;4050;4330;315;420;150;1235;140;155;300;100;565;125;115;80;65;120;10;0;10;25;100;10;0;10;25
09186;Pfaffenhofen an der Ilm  ;2016;13660;4450;7845;5760;5815;505;550;70;1460;75;350;390;40;470;30;285;20;20;130;35;0;10;0;25;5;0;0;0
09187;Rosenheim  ;2016;27505;9165;16355;9970;11150;680;815;250;2755;215;540;585;160;1155;180;450;130;120;135;15;5;20;10;50;5;5;5;5
09188;Starnberg  ;2016;19975;7030;11575;6370;8395;210;845;245;1995;275;110;670;120;635;250;80;60;65;215;20;0;140;5;185;10;0;125;5
09189;Traunstein  ;2016;16535;4985;10475;6590;6060;695;840;180;2585;160;610;760;145;1005;135;525;70;50;110;5;10;25;15;75;0;5;20;10
09190;Weilheim-Schongau  ;2016;13650;5935;6425;3435;7225;525;530;125;2020;85;420;480;85;705;45;365;100;45;135;35;0;5;10;65;15;0;5;5
092;Regierungsbezirk Niederbayern ;2016;112525;28785;65175;48500;47350;8150;3385;1935;14780;820;5845;2605;1215;8465;685;5125;535;465;930;80;20;165;90;700;45;10;110;55
09261;Landshut, Stadt  ;2016;11340;4455;5945;4265;5395;555;215;105;1055;115;415;165;55;825;105;405;85;30;50;5;0;0;10;45;5;0;0;10
09262;Passau, Stadt  ;2016;9420;1820;4720;2595;4700;665;645;475;1305;30;440;350;190;545;20;290;55;55;50;0;0;10;5;40;0;0;5;5
09263;Straubing, Stadt  ;2016;6510;1610;3480;2960;3030;295;140;105;925;65;205;120;70;645;65;190;25;30;45;0;0;10;5;45;0;0;10;5
09271;Deggendorf  ;2016;10595;2635;5210;3990;5385;810;555;270;1715;60;565;435;170;475;30;260;75;30;240;15;10;90;20;160;5;0;65;10
09272;Freyung-Grafenau  ;2016;2930;435;1665;1125;1265;235;210;75;580;45;130;160;45;255;15;100;65;10;90;25;0;15;10;50;15;0;10;0
09273;Kelheim  ;2016;13475;5205;6735;5505;6735;1125;265;175;1680;130;870;235;140;1120;120;810;35;55;65;10;0;5;0;50;0;0;5;0
09274;Landshut  ;2016;14130;3905;8980;7005;5150;810;280;135;1600;85;625;255;100;905;70;600;40;45;120;10;0;5;5;95;5;0;5;5
09275;Passau  ;2016;12190;2055;8020;4835;4170;1075;360;170;1675;95;745;275;115;1055;85;710;70;50;100;5;5;15;10;80;5;5;5;5
09276;Regen  ;2016;4185;520;2240;1720;1945;930;140;55;1030;15;615;125;45;685;15;590;5;10;30;0;5;0;5;20;0;0;0;0
09277;Rottal-Inn  ;2016;10615;2455;6740;4330;3875;630;165;140;1195;80;420;130;90;685;75;395;20;40;65;0;0;5;10;55;0;0;0;10
09278;Straubing-Bogen  ;2016;6610;955;4540;4025;2070;550;155;110;1010;25;460;140;100;650;20;450;10;65;30;0;0;0;0;25;0;0;0;0
09279;Dingolfing-Landau  ;2016;10530;2730;6895;6145;3630;465;250;125;1015;75;360;220;100;620;65;330;45;45;50;5;0;5;10;40;5;0;0;10
093;Regierungsbezirk Oberpfalz ;2016;86970;21245;43505;33720;43470;5935;995;3790;12775;770;3755;800;2520;6390;595;3205;215;860;1130;130;50;50;155;855;60;45;40;125
09361;Amberg, Stadt  ;2016;4005;915;1485;1095;2520;285;65;515;880;30;200;60;330;615;25;185;40;230;50;5;0;0;5;35;0;0;0;5
09362;Regensburg, Stadt  ;2016;25630;6890;11520;8115;14110;970;315;1095;3630;355;540;245;735;1625;290;450;95;135;445;55;15;25;80;370;40;10;20;75
09363;Weiden in der Oberpfalz, Stadt  ;2016;4500;1290;1865;1365;2630;420;85;200;1105;40;335;75;175;645;35;280;10;55;105;0;0;5;10;90;0;0;5;10
09371;Amberg-Sulzbach  ;2016;5055;790;2480;1845;2575;490;75;310;840;20;290;55;185;340;15;245;0;45;60;0;5;0;15;50;0;5;0;10
09372;Cham  ;2016;6495;890;3945;3270;2545;520;85;355;1060;35;335;75;195;410;30;290;10;35;115;5;5;10;10;90;0;5;10;5
09373;Neumarkt in der Oberpfalz  ;2016;10035;2985;5500;4440;4535;655;90;270;920;95;210;70;155;285;50;130;10;35;110;30;10;5;5;60;5;10;0;5
09374;Neustadt an der Waldnaab  ;2016;3960;875;1780;1345;2180;305;60;220;760;30;250;45;170;380;20;215;10;85;65;5;0;0;5;45;5;0;0;0
09375;Regensburg  ;2016;15205;4000;8945;7265;6260;950;110;310;1490;100;655;90;230;950;80;600;10;130;60;15;5;0;0;40;5;5;0;0
09376;Schwandorf  ;2016;9180;2000;4680;4015;4500;980;85;335;1540;50;750;70;250;890;45;640;15;95;80;5;10;0;10;55;0;10;0;5
09377;Tirschenreuth  ;2016;2915;610;1300;970;1615;355;25;180;560;15;195;15;95;245;5;160;5;10;40;5;0;0;5;15;0;0;0;0
094;Regierungsbezirk Oberfranken ;2016;70375;23510;26935;16655;43440;5695;1955;1930;13275;755;4260;1435;1330;6720;265;3860;245;785;1470;310;15;150;145;745;100;10;45;60
09461;Bamberg, Stadt  ;2016;10360;3180;3070;1415;7290;880;290;245;3185;375;690;250;175;875;35;510;5;50;410;195;10;10;15;140;55;5;5;0
09462;Bayreuth, Stadt  ;2016;9605;2415;2565;1420;7040;365;880;520;2690;150;190;650;365;705;80;180;20;80;505;60;0;65;85;275;20;0;35;25
09463;Coburg, Stadt  ;2016;4140;1375;1330;760;2810;410;85;100;650;30;280;55;70;440;20;260;20;55;40;0;0;5;5;30;0;0;0;5
09464;Hof, Stadt  ;2016;6900;2565;2290;1620;4615;785;60;300;1465;20;650;50;170;1125;20;625;15;155;100;0;0;0;10;85;0;0;0;10
09471;Bamberg  ;2016;5965;1605;3310;2205;2655;360;65;125;720;15;320;45;95;530;10;300;20;95;30;5;0;10;0;10;0;0;0;0
09472;Bayreuth  ;2016;3590;1100;1845;1205;1745;255;55;55;350;25;170;20;30;240;20;165;10;20;25;5;0;0;5;5;0;0;0;0
09473;Coburg  ;2016;3970;1515;1790;1250;2180;290;100;95;510;15;240;90;80;360;10;225;25;65;35;5;0;20;0;0;0;0;0;0
09474;Forchheim  ;2016;6945;2570;2810;1730;4130;580;95;95;895;45;390;50;70;560;35;335;20;55;90;10;0;10;10;60;5;0;0;10
09475;Hof  ;2016;4815;2135;2195;1290;2620;260;50;75;575;25;215;30;60;305;15;195;5;45;75;10;0;0;5;30;0;0;0;5
09476;Kronach  ;2016;2620;1000;1015;665;1605;240;65;55;375;20;190;40;30;260;5;190;15;25;45;15;0;15;0;25;15;0;0;0
09477;Kulmbach  ;2016;2915;1060;1150;620;1765;340;55;80;535;20;285;40;55;385;15;260;20;40;20;0;0;5;5;10;0;0;5;0
09478;Lichtenfels  ;2016;3335;975;1590;1130;1745;185;75;90;570;10;150;65;70;340;5;145;45;60;50;0;0;0;5;40;0;0;0;5
09479;"Wunsiedel im  Fichtelgebirge  ";2016;5215;2010;1980;1350;3230;745;80;95;750;0;500;50;55;595;0;475;35;40;45;0;0;5;5;30;0;0;0;0
095;Regierungsbezirk Mittelfranken ;2016;252405;101440;122500;70590;129905;9610;1145;8835;33225;1840;7005;870;6060;18555;1515;6225;320;3100;2515;290;50;100;420;1745;120;30;85;320
09561;Ansbach, Stadt  ;2016;5320;1625;2345;1465;2970;455;40;150;1020;30;365;30;130;500;20;315;10;35;85;10;0;0;10;80;10;0;0;10
09562;Erlangen, Stadt  ;2016;20200;6480;8235;3620;11965;705;60;505;1740;135;415;45;310;980;125;375;25;115;120;5;5;0;20;90;0;0;0;15
09563;Fürth, Stadt  ;2016;24690;11700;13305;7575;11380;785;85;545;2220;140;670;55;405;1460;120;580;15;235;140;20;0;5;15;105;5;0;5;10
09564;Nürnberg, Stadt  ;2016;118520;53480;54990;30160;63535;3445;525;4350;15240;985;2455;395;2950;10790;855;2250;235;1865;990;115;10;25;225;725;50;5;20;200
09565;Schwabach, Stadt  ;2016;5005;2085;2850;1680;2160;210;50;140;655;85;160;45;95;360;80;145;5;55;45;5;0;0;5;35;5;0;0;5
09571;Ansbach  ;2016;14615;4430;8620;5915;5995;580;55;620;2005;65;465;45;435;815;55;410;10;150;165;10;5;5;15;145;10;5;5;15
09572;Erlangen-Höchstadt  ;2016;12575;3620;6775;3430;5800;605;35;390;1315;100;400;30;270;680;60;375;0;135;140;35;5;0;15;70;10;5;0;15
09573;Fürth  ;2016;11220;3450;5275;3285;5940;285;30;695;2430;95;90;15;355;190;35;40;0;40;365;60;5;5;55;145;10;5;5;25
09574;Nürnberger Land  ;2016;14815;6420;7500;4425;7315;895;70;505;1885;90;695;55;370;990;75;600;10;195;100;10;5;5;15;60;10;5;0;10
09575;Neustadt an der Aisch-Bad Windsheim  ;2016;6850;1820;3745;2680;3100;570;55;320;1135;20;450;50;245;685;15;420;5;150;40;5;5;5;5;25;5;0;0;5
09576;Roth  ;2016;10540;2980;5065;3580;5475;540;125;445;2350;25;385;80;330;495;20;320;5;60;240;5;5;45;30;200;0;5;45;20
09577;"Weißenburg- Gunzenhausen  ";2016;8060;3345;3795;2775;4265;540;25;170;1230;65;450;20;155;605;55;400;0;60;85;10;0;0;0;65;10;0;0;0
096;Regierungsbezirk Unterfranken ;2016;109725;38790;44930;26885;64790;9670;4305;760;19110;1125;7090;3580;540;10910;980;6070;720;320;1200;95;35;365;50;685;50;20;80;40
09661;Aschaffenburg, Stadt  ;2016;11575;4905;4610;2460;6965;1045;225;140;1630;100;745;170;100;1280;95;680;105;70;95;5;0;10;15;60;0;0;5;10
09662;Schweinfurt, Stadt  ;2016;14700;3875;2585;1425;12115;1520;2460;175;6855;240;1090;2215;135;1370;150;815;85;40;680;50;20;150;20;430;30;10;35;20
09663;Würzburg, Stadt  ;2016;14990;4390;5365;2865;9625;935;250;100;2400;145;665;195;70;2110;145;615;120;50;85;5;0;20;10;55;0;0;10;10
09671;Aschaffenburg  ;2016;15220;6980;7570;4225;7650;1045;180;80;1400;110;755;95;50;930;105;605;25;35;65;5;5;30;0;30;0;5;0;0
09672;Bad Kissingen  ;2016;5030;890;2415;1640;2615;655;220;35;1155;55;580;205;25;840;50;535;85;15;45;0;0;35;0;10;0;0;0;0
09673;Rhön-Grabfeld  ;2016;3150;765;1215;795;1935;410;105;30;515;80;230;50;15;360;70;215;15;5;25;0;0;10;0;10;0;0;0;0
09674;Haßberge  ;2016;3300;725;1530;965;1775;600;105;40;730;45;470;70;30;550;30;410;30;10;50;10;5;20;5;20;10;0;5;5
09675;Kitzingen  ;2016;7025;1785;4050;3020;2975;620;205;35;875;50;505;175;30;715;35;455;110;20;30;10;0;10;0;10;5;0;0;0
09676;Miltenberg  ;2016;13230;7820;5380;2920;7845;685;160;50;960;50;580;130;35;775;50;520;45;25;55;0;0;50;0;35;0;0;30;0
09677;Main-Spessart  ;2016;7575;2945;3455;2055;4120;650;140;30;720;50;385;70;20;530;45;335;25;20;15;0;0;5;0;5;0;0;0;0
09678;Schweinfurt  ;2016;4975;1345;2120;1330;2855;685;125;30;810;120;455;90;20;575;120;315;15;10;30;0;5;20;0;0;0;0;0;0
09679;Würzburg  ;2016;8950;2365;4630;3185;4320;820;135;15;1065;80;625;115;15;880;80;570;65;10;30;0;0;10;0;10;0;0;0;0
097;Regierungsbezirk Schwaben ;2016;228210;101620;111215;69575;116995;9005;6095;3315;25375;1630;6545;4865;2165;14450;1285;5695;1420;1835;1655;175;35;450;95;1220;85;30;280;85
09761;Augsburg, Stadt  ;2016;64140;29605;28665;17915;35475;2040;1870;2155;8125;450;1530;1505;1455;5630;350;1415;470;1325;665;75;5;135;60;515;45;5;75;55
09762;Kaufbeuren, Stadt  ;2016;6250;3210;2745;1385;3500;290;220;35;710;30;175;180;25;410;25;160;85;25;35;5;0;5;0;30;0;0;5;0
09763;Kempten (Allgäu), Stadt  ;2016;10435;5205;4745;2360;5695;415;200;60;1000;70;320;130;40;535;50;280;35;25;75;15;5;0;5;60;5;0;0;5
09764;Memmingen, Stadt  ;2016;7285;3980;2990;1915;4295;340;100;140;750;70;280;90;85;485;65;250;30;65;15;0;0;0;0;5;0;0;0;0
09771;Aichach-Friedberg  ;2016;10630;3795;5620;3860;5010;545;300;80;1410;90;430;240;55;575;75;315;25;40;95;5;0;40;5;40;0;0;10;0
09772;Augsburg  ;2016;23155;9960;11770;7750;11385;1040;595;285;2225;105;635;455;135;1125;70;555;125;95;180;25;0;90;5;145;10;0;85;0
09773;Dillingen an der Donau  ;2016;8030;3435;3380;2280;4650;650;305;25;1425;90;530;275;15;900;85;465;105;5;75;5;5;20;5;60;5;5;10;5
09774;Günzburg  ;2016;14780;7815;6285;4710;8495;440;295;50;1230;120;345;240;40;765;110;310;85;30;60;0;0;30;5;35;0;0;5;5
09775;Neu-Ulm  ;2016;24215;13100;11925;7445;12290;800;310;230;1720;120;570;185;140;1000;110;510;35;115;70;5;5;5;0;45;5;5;0;0
09776;Lindau (Bodensee)  ;2016;10595;4035;6235;2605;4355;225;325;50;985;105;180;280;35;540;95;155;105;25;60;10;5;10;5;35;5;5;0;5
09777;Ostallgäu  ;2016;11795;4270;6030;3765;5770;935;345;30;1545;45;675;285;15;895;40;625;85;10;25;0;0;5;0;15;0;0;5;0
09778;Unterallgäu  ;2016;12220;4780;6815;4835;5405;485;320;25;1220;80;320;215;15;440;55;225;45;5;100;5;0;30;0;80;0;0;25;0
09779;Donau-Ries  ;2016;11760;4040;6335;4630;5425;380;555;55;1475;145;230;445;20;370;55;145;55;15;140;10;0;80;0;95;0;0;50;0
09780;Oberallgäu  ;2016;12915;4395;7670;4125;5245;420;365;100;1555;110;325;335;85;780;95;285;140;55;65;10;0;5;5;55;5;0;5;5
10;Saarland _;2016;114245;40285;56740;21050;57505;19745;1285;1065;23745;3300;14920;1070;680;21305;2835;14020;770;535;955;385;150;75;30;790;300;130;65;25
11;Berlin;2016;627805;211850;191830;93585;435975;28700;11815;10155;82490;12055;16125;9435;6495;43575;7430;12710;2280;1950;11280;3325;170;490;385;6105;1605;100;260;185
12;Brandenburg;2016;107855;11590;37065;27485;70795;15400;6895;445;36790;1270;12390;5685;305;17835;515;11000;1145;235;5185;515;105;365;20;4355;380;85;165;15
12051;Brandenburg an der Havel, Stadt  ;2016;3245;380;825;590;2420;565;190;20;1285;25;455;165;10;805;15;410;40;10;155;10;0;20;0;125;10;0;5;0
12052;Cottbus, Stadt 4  ;2016;11150;1025;3205;2595;7950;2300;755;70;4215;105;1895;700;40;2545;45;1725;110;35;440;50;10;60;0;385;50;10;20;0
12053;Frankfurt (Oder), Stadt  ;2016;3425;280;1095;1015;2330;515;165;20;1165;15;430;145;15;785;15;415;30;10;75;0;0;0;0;70;0;0;0;0
12054;Potsdam, Stadt  ;2016;13625;1825;4550;2660;9075;1510;465;80;3555;160;1210;370;55;2385;120;1110;115;45;350;35;10;10;0;315;25;10;10;0
12060;Barnim  ;2016;6245;645;1890;1420;4355;870;355;15;2390;90;750;305;10;1135;55;650;30;10;500;30;15;20;0;435;20;10;10;0
12061;Dahme-Spreewald  ;2016;7015;925;2580;1965;4435;605;350;35;1780;65;530;275;30;880;25;495;55;25;250;35;0;10;5;200;25;0;5;5
12062;Elbe-Elster  ;2016;2405;200;485;365;1920;540;295;15;1265;15;490;265;15;655;0;460;60;15;155;15;0;15;0;140;10;0;5;0
12063;Havelland  ;2016;6395;970;2660;1925;3740;780;415;20;1795;60;650;310;10;875;25;590;60;5;215;20;5;25;0;165;15;5;10;0
12064;Märkisch-Oderland  ;2016;5230;455;1645;1265;3590;695;380;25;1775;70;540;310;15;815;45;470;90;15;275;25;10;10;0;200;10;10;10;0
12065;Oberhavel  ;2016;7985;955;3265;2240;4725;980;455;35;2535;65;845;425;25;1315;30;800;100;25;315;25;0;15;0;270;15;0;5;0
